yearend,locationabbr,sample_size,income,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2013,AK,510.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,31.7
2013,AK,746.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,32.3
2013,AK,1531.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,27.0
2013,AK,361.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,19.6
2013,AK,381.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,32.7
2013,AK,514.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,32.5
2013,AK,353.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,39.3
2013,AK,510.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,38.2
2013,AK,746.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,33.2
2013,AK,1531.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,42.8
2013,AK,361.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,35.1
2013,AK,360.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,47.0
2013,AK,491.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,54.5
2013,AK,339.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,41.5
2013,AK,500.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,36.8
2013,AK,719.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,37.4
2013,AK,1509.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,33.6
2013,AK,334.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,43.2
2013,AK,485.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,28.6
2013,AK,341.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,25.4
2013,AK,349.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,33.4
2013,AK,486.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,22.1
2013,AK,708.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,11.7
2013,AK,1507.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,11.5
2013,AK,321.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,27.9
2013,AK,331.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,46.1
2013,AK,476.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,50.1
2013,AK,1487.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,60.6
2013,AK,322.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,51.3
2013,AK,336.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,49.7
2013,AK,474.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,57.4
2013,AK,701.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,55.2
2013,AK,324.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,16.9
2013,AK,473.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,21.1
2013,AK,328.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,24.2
2013,AK,469.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,27.0
2013,AK,695.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,26.9
2013,AK,1480.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,26.2
2013,AK,310.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,27.7
2013,AK,329.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,33.7
2013,AK,474.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,33.5
2013,AK,333.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,35.1
2013,AK,472.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,38.3
2013,AK,698.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,38.3
2013,AK,1479.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,37.8
2013,AK,319.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,32.7
2013,AK,346.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,27.5
2013,AK,486.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,32.6
2013,AK,335.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,37.7
2013,AK,489.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,35.8
2013,AK,711.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,39.7
2013,AK,1504.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,36.1
2013,AK,336.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,39.4
2013,AK,358.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,29.6
2013,AK,492.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,26.4
2013,AK,346.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,28.4
2013,AK,495.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,21.9
2013,AK,720.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,23.3
2013,AK,1515.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,16.6
2013,AK,349.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,25.8
2014,AK,318.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,31.5
2014,AK,435.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,29.6
2014,AK,303.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,32.9
2014,AK,488.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,36.0
2014,AK,630.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,30.2
2014,AK,1587.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,29.3
2014,AK,381.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,18.8
2014,AK,318.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,34.1
2014,AK,435.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,28.0
2014,AK,303.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,28.9
2014,AK,488.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,31.6
2014,AK,630.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,42.2
2014,AK,1587.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,37.0
2014,AK,381.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,36.9
2014,AK,329.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,30.0
2014,AK,453.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,29.6
2014,AK,316.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,18.5
2014,AK,510.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,21.7
2014,AK,642.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,14.4
2014,AK,1645.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,12.3
2014,AK,483.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,26.4
2011,AZ,760.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,34.1
2011,AZ,1057.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,32.3
2011,AZ,654.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,26.5
2011,AZ,834.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,20.7
2011,AZ,830.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,25.1
2011,AZ,1179.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,19.7
2011,AZ,836.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,19.6
2011,AZ,738.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,29.5
2011,AZ,1030.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,34.9
2011,AZ,634.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,37.2
2011,AZ,809.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,43.6
2011,AZ,806.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,39.0
2011,AZ,1138.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,38.4
2011,AZ,826.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,41.5
2011,AZ,1177.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,29.4
2011,AZ,836.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,33.9
2011,AZ,825.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,34.2
2011,AZ,638.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,38.7
2011,AZ,827.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,42.2
2011,AZ,1042.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,44.6
2011,AZ,760.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,47.8
2011,AZ,744.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,30.0
2011,AZ,1032.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,27.3
2011,AZ,629.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,23.1
2011,AZ,825.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,21.4
2011,AZ,825.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,14.9
2011,AZ,1160.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,11.8
2011,AZ,788.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,20.4
2011,AZ,739.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,38.9
2011,AZ,1035.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,46.3
2011,AZ,630.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,48.8
2011,AZ,821.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,61.6
2011,AZ,818.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,59.4
2011,AZ,1143.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,59.5
2011,AZ,810.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,50.2
2011,AZ,728.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,15.9
2011,AZ,1020.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,17.7
2011,AZ,620.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,20.3
2011,AZ,811.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,23.8
2011,AZ,815.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,32.5
2011,AZ,1134.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,31.8
2011,AZ,787.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,23.1
2011,AZ,737.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,24.0
2011,AZ,1027.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,28.2
2011,AZ,628.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,33.8
2011,AZ,814.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,38.4
2011,AZ,815.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,35.5
2011,AZ,1139.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,37.4
2011,AZ,801.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,31.9
2011,AZ,759.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,25.0
2011,AZ,1044.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,23.4
2011,AZ,636.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,29.4
2011,AZ,825.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,29.3
2011,AZ,824.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,36.4
2011,AZ,1156.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,45.6
2011,AZ,843.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,31.8
2011,AZ,770.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,34.4
2011,AZ,1067.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,32.4
2011,AZ,647.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,30.6
2011,AZ,837.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,20.0
2011,AZ,832.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,18.9
2011,AZ,1166.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,13.7
2011,AZ,878.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,24.1
2012,AZ,848.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,31.1
2012,AZ,1204.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,29.1
2012,AZ,725.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,25.9
2012,AZ,913.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,26.2
2012,AZ,920.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,28.1
2012,AZ,1369.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,21.6
2012,AZ,972.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,22.4
2012,AZ,848.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,32.9
2012,AZ,1204.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,36.6
2012,AZ,725.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,35.3
2012,AZ,913.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,35.3
2012,AZ,920.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,38.9
2012,AZ,1369.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,36.9
2012,AZ,972.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,35.1
2012,AZ,896.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,34.5
2012,AZ,1256.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,28.5
2012,AZ,743.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,21.4
2012,AZ,936.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,20.1
2012,AZ,947.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,16.6
2012,AZ,1410.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,12.2
2012,AZ,1097.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,27.5
2013,AZ,484.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,32.4
2013,AZ,685.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,33.7
2013,AZ,447.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,25.5
2013,AZ,570.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,22.0
2013,AZ,512.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,26.3
2013,AZ,802.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,22.5
2013,AZ,529.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,27.2
2013,AZ,685.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,36.4
2013,AZ,484.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,28.9
2013,AZ,447.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,32.5
2013,AZ,570.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,34.4
2013,AZ,512.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,39.4
2013,AZ,802.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,39.6
2013,AZ,529.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,29.2
2013,AZ,453.0,"Less than $15,000",FV,Q018,Income,"Less than $15,000",INC,INCLESS15,43.4
2013,AZ,651.0,"$15,000 - $24,999",FV,Q018,Income,"$15,000 - $24,999",INC,INC1525,41.7
2013,AZ,438.0,"$25,000 - $34,999",FV,Q018,Income,"$25,000 - $34,999",INC,INC2535,38.3
2013,AZ,550.0,"$35,000 - $49,999",FV,Q018,Income,"$35,000 - $49,999",INC,INC3550,41.0
2013,AZ,492.0,"$50,000 - $74,999",FV,Q018,Income,"$50,000 - $74,999",INC,INC5075,32.3
2013,AZ,763.0,"$75,000 or greater",FV,Q018,Income,"$75,000 or greater",INC,INC75PLUS,39.2
2013,AZ,519.0,Data not reported,FV,Q018,Income,Data not reported,INC,INCNR,40.4
2013,AZ,487.0,Data not reported,FV,Q019,Income,Data not reported,INC,INCNR,18.9
2013,AZ,453.0,"Less than $15,000",FV,Q019,Income,"Less than $15,000",INC,INCLESS15,27.8
2013,AZ,640.0,"$15,000 - $24,999",FV,Q019,Income,"$15,000 - $24,999",INC,INC1525,28.1
2013,AZ,757.0,"$75,000 or greater",FV,Q019,Income,"$75,000 or greater",INC,INC75PLUS,19.2
2013,AZ,488.0,"$50,000 - $74,999",FV,Q019,Income,"$50,000 - $74,999",INC,INC5075,21.5
2013,AZ,434.0,"$25,000 - $34,999",FV,Q019,Income,"$25,000 - $34,999",INC,INC2535,27.1
2013,AZ,548.0,"$35,000 - $49,999",FV,Q019,Income,"$35,000 - $49,999",INC,INC3550,27.3
2013,AZ,443.0,"Less than $15,000",PA,Q043,Income,"Less than $15,000",INC,INCLESS15,43.0
2013,AZ,482.0,"$50,000 - $74,999",PA,Q043,Income,"$50,000 - $74,999",INC,INC5075,51.4
2013,AZ,742.0,"$75,000 or greater",PA,Q043,Income,"$75,000 or greater",INC,INC75PLUS,61.3
2013,AZ,491.0,Data not reported,PA,Q043,Income,Data not reported,INC,INCNR,47.9
2013,AZ,641.0,"$15,000 - $24,999",PA,Q043,Income,"$15,000 - $24,999",INC,INC1525,42.9
2013,AZ,435.0,"$25,000 - $34,999",PA,Q043,Income,"$25,000 - $34,999",INC,INC2535,52.4
2013,AZ,543.0,"$35,000 - $49,999",PA,Q043,Income,"$35,000 - $49,999",INC,INC3550,58.6
2013,AZ,437.0,"Less than $15,000",PA,Q044,Income,"Less than $15,000",INC,INCLESS15,8.7
2013,AZ,635.0,"$15,000 - $24,999",PA,Q044,Income,"$15,000 - $24,999",INC,INC1525,17.5
2013,AZ,423.0,"$25,000 - $34,999",PA,Q044,Income,"$25,000 - $34,999",INC,INC2535,17.7
2013,AZ,538.0,"$35,000 - $49,999",PA,Q044,Income,"$35,000 - $49,999",INC,INC3550,30.9
2013,AZ,480.0,"$50,000 - $74,999",PA,Q044,Income,"$50,000 - $74,999",INC,INC5075,18.8
2013,AZ,736.0,"$75,000 or greater",PA,Q044,Income,"$75,000 or greater",INC,INC75PLUS,29.6
2013,AZ,475.0,Data not reported,PA,Q044,Income,Data not reported,INC,INCNR,22.8
2013,AZ,485.0,Data not reported,PA,Q045,Income,Data not reported,INC,INCNR,36.5
2013,AZ,441.0,"Less than $15,000",PA,Q045,Income,"Less than $15,000",INC,INCLESS15,27.2
2013,AZ,641.0,"$15,000 - $24,999",PA,Q045,Income,"$15,000 - $24,999",INC,INC1525,29.0
2013,AZ,434.0,"$25,000 - $34,999",PA,Q045,Income,"$25,000 - $34,999",INC,INC2535,31.7
2013,AZ,539.0,"$35,000 - $49,999",PA,Q045,Income,"$35,000 - $49,999",INC,INC3550,35.9
2013,AZ,479.0,"$50,000 - $74,999",PA,Q045,Income,"$50,000 - $74,999",INC,INC5075,33.3
2013,AZ,739.0,"$75,000 or greater",PA,Q045,Income,"$75,000 or greater",INC,INC75PLUS,39.6
2013,AZ,449.0,"Less than $15,000",PA,Q046,Income,"Less than $15,000",INC,INCLESS15,18.9
2013,AZ,652.0,"$15,000 - $24,999",PA,Q046,Income,"$15,000 - $24,999",INC,INC1525,24.9
2013,AZ,430.0,"$25,000 - $34,999",PA,Q046,Income,"$25,000 - $34,999",INC,INC2535,26.3
2013,AZ,545.0,"$35,000 - $49,999",PA,Q046,Income,"$35,000 - $49,999",INC,INC3550,37.3
2013,AZ,488.0,"$50,000 - $74,999",PA,Q046,Income,"$50,000 - $74,999",INC,INC5075,31.4
2013,AZ,749.0,"$75,000 or greater",PA,Q046,Income,"$75,000 or greater",INC,INC75PLUS,38.6
2013,AZ,517.0,Data not reported,PA,Q046,Income,Data not reported,INC,INCNR,32.2
2013,AZ,456.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,34.4
2013,AZ,661.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,41.4
2013,AZ,447.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,22.5
2013,AZ,555.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,20.5
2013,AZ,494.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,20.7
2013,AZ,762.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,13.3
2013,AZ,535.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,28.8
2014,AZ,1291.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,33.6
2014,AZ,2096.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,34.6
2014,AZ,1355.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,28.4
2014,AZ,1864.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,31.4
2014,AZ,1938.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,25.9
2014,AZ,3258.0,"$75,000 or greater",OWS,Q036,Income,"$75,000 or greater",INC,INC75PLUS,26.5
2014,AZ,2047.0,Data not reported,OWS,Q036,Income,Data not reported,INC,INCNR,23.2
2014,AZ,1291.0,"Less than $15,000",OWS,Q037,Income,"Less than $15,000",INC,INCLESS15,33.1
2014,AZ,2096.0,"$15,000 - $24,999",OWS,Q037,Income,"$15,000 - $24,999",INC,INC1525,30.2
2014,AZ,1355.0,"$25,000 - $34,999",OWS,Q037,Income,"$25,000 - $34,999",INC,INC2535,35.9
2014,AZ,1864.0,"$35,000 - $49,999",OWS,Q037,Income,"$35,000 - $49,999",INC,INC3550,38.8
2014,AZ,1938.0,"$50,000 - $74,999",OWS,Q037,Income,"$50,000 - $74,999",INC,INC5075,35.2
2014,AZ,3258.0,"$75,000 or greater",OWS,Q037,Income,"$75,000 or greater",INC,INC75PLUS,38.7
2014,AZ,2047.0,Data not reported,OWS,Q037,Income,Data not reported,INC,INCNR,32.1
2014,AZ,1367.0,"Less than $15,000",PA,Q047,Income,"Less than $15,000",INC,INCLESS15,31.4
2014,AZ,2195.0,"$15,000 - $24,999",PA,Q047,Income,"$15,000 - $24,999",INC,INC1525,29.9
2014,AZ,1408.0,"$25,000 - $34,999",PA,Q047,Income,"$25,000 - $34,999",INC,INC2535,21.7
2014,AZ,1941.0,"$35,000 - $49,999",PA,Q047,Income,"$35,000 - $49,999",INC,INC3550,19.3
2014,AZ,1998.0,"$50,000 - $74,999",PA,Q047,Income,"$50,000 - $74,999",INC,INC5075,15.8
2014,AZ,3364.0,"$75,000 or greater",PA,Q047,Income,"$75,000 or greater",INC,INC75PLUS,10.1
2014,AZ,2556.0,Data not reported,PA,Q047,Income,Data not reported,INC,INCNR,25.8
2011,AR,701.0,"Less than $15,000",OWS,Q036,Income,"Less than $15,000",INC,INCLESS15,33.8
2011,AR,860.0,"$15,000 - $24,999",OWS,Q036,Income,"$15,000 - $24,999",INC,INC1525,30.4
2011,AR,524.0,"$25,000 - $34,999",OWS,Q036,Income,"$25,000 - $34,999",INC,INC2535,37.2
2011,AR,564.0,"$35,000 - $49,999",OWS,Q036,Income,"$35,000 - $49,999",INC,INC3550,31.7
2011,AR,528.0,"$50,000 - $74,999",OWS,Q036,Income,"$50,000 - $74,999",INC,INC5075,30.6
